sender_bank,sender_account,transaction_count,total_sent,unique_receivers,first_txn,last_txn,laundering_count,laundering_rate,total_received,fan_out,fan_in,active_days,txn_percentile,fan_out_percentile,fan_in_percentile,risk_score,risk_category,sent_percentile,risk_driver,txn_log,sent_log
336089,80D376FE0,3,275.43,2,2022-09-01 00:09:00,2022-09-09 23:41:00,0,0.0,0.0,2,0.0,9,0.6697196573836165,0.6908142672319261,0.0950193058738548,44.136617981122704,Low,0.1333855802526765,Normal,1.3862943611198906,5.621957624353872
18196,80D3EAD00,2,134.47,1,2022-09-01 06:40:00,2022-09-01 09:43:00,0,0.0,134.47,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,30.21535254598098,Low,0.0980203179483258,Normal,1.0986122886681096,4.908750213592645
32317,8129C5580,2,9354.96,1,2022-09-01 00:28:00,2022-09-01 07:49:00,0,0.0,9354.96,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,35.81812035839106,Low,0.4715381721089982,Normal,1.0986122886681096,9.143768852363593
226951,80C6FDAD0,1,1416.48,1,2022-09-01 00:20:00,2022-09-01 00:20:00,0,0.0,1416.48,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,21.90496359147604,Low,0.2740568894504818,Normal,0.6931471805599453,7.256635926154926
1068,8015B9DD0,23,104247.66,3,2022-09-01 05:06:00,2022-09-10 18:23:00,0,0.0,170640.4,3,4.0,10,0.8773247028666054,0.8483990913462602,0.9065179205591964,76.09697906836834,Medium,0.7055245583995139,Normal,3.1780538303479458,11.554534285861411
6179,803559F90,25,45028.3,3,2022-09-01 00:07:00,2022-09-09 17:22:00,0,0.0,59915.86,3,3.0,9,0.8876396129569677,0.8483990913462602,0.7664633128034463,73.24932243324433,Medium,0.6316672669361508,Normal,3.258096538021482,10.715068667982695
349045,811ED1C80,1,9803.61,1,2022-09-01 11:43:00,2022-09-01 11:43:00,0,0.0,9803.61,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,24.9384103388538,Low,0.4762866726089992,Normal,0.6931471805599453,9.190607962214694
3045,801D373D0,19,4288.68,3,2022-09-01 00:15:00,2022-09-09 10:55:00,0,0.0,596.64,3,2.0,9,0.8439725230835474,0.8483990913462602,0.5849921227205689,65.30778230942114,Low,0.385592325135463,Normal,2.995732273553991,8.363967417065343
338065,813847F10,2,724.18,1,2022-09-02 00:39:00,2022-09-09 23:33:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,28.158084825120373,Low,0.2119762816424178,Normal,1.0986122886681096,6.586419899901392
215064,80F9752A0,1,2226.12,1,2022-09-03 02:04:00,2022-09-03 02:04:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,18.746053814997616,Low,0.3145700494367192,Normal,0.6931471805599453,7.708464549954749
19,809092EF0,16,9108.74,2,2022-09-01 02:38:00,2022-09-09 14:49:00,0,0.0,2206.9500000000003,2,1.0,9,0.827687782067972,0.6908142672319261,0.3461264509586538,58.46244660452034,Low,0.4687413857975569,Normal,2.833213344056216,9.117099449780866
310724,803FE84F0,1,451009.92,1,2022-09-01 00:18:00,2022-09-01 00:18:00,0,0.0,451009.92,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,30.068662109984125,Low,0.8183034573510208,Normal,0.6931471805599453,13.019246831052
318509,80716DC80,2,36152.98,1,2022-09-02 14:02:00,2022-09-09 22:44:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,34.122845317596216,Low,0.6096269811408072,Normal,1.0986122886681096,10.495542318345512
32564,80BEEE940,60,1682479906.53,4,2022-09-01 00:26:00,2022-09-10 00:44:00,0,0.0,116186637.59,4,3.0,10,0.9694154314193792,0.9117784945241338,0.7664633128034463,83.19182734774112,High,0.9980583461938556,High Activity,4.110873864173311,21.24353467737916
3420,8077EE700,5,5240605.21,2,2022-09-01 00:07:00,2022-09-01 00:26:00,0,0.0,5168399.69,2,2.0,1,0.7475437576333152,0.6908142672319261,0.5849921227205689,66.2124772886867,Low,0.9335471499942656,Normal,1.791759469228055,15.471947738537075
314103,8051F40F0,1,14094.18,1,2022-09-01 07:22:00,2022-09-01 07:22:00,0,0.0,14094.18,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,25.486681059720443,Low,0.5128380540001086,Normal,0.6931471805599453,9.553588173952658
333170,80C10E850,2,328.14,1,2022-09-02 18:49:00,2022-09-09 07:09:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.15933030046338,Low,0.145392646665285,Normal,1.0986122886681096,5.796483192167237
12979,8051CCE30,1,4854.88,1,2022-09-07 04:14:00,2022-09-07 04:14:00,0,0.0,5853593.340000001,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,23.80429336879953,Low,0.4006788746053815,Normal,0.6931471805599453,8.487945620737126
1124,812B2DF10,2,24844.15,2,2022-09-01 18:37:00,2022-09-10 00:57:00,0,0.0,979.55,2,2.0,9,0.4665613009281709,0.6908142672319261,0.5849921227205689,50.94023328014744,Low,0.5710232817369854,Normal,1.0986122886681096,10.120417841450276
12004,801598400,23,15630437.39,2,2022-09-01 00:25:00,2022-09-09 17:59:00,0,0.0,1135995.9600000002,2,1.0,9,0.8773247028666054,0.6908142672319261,0.3461264509586538,67.57987440618594,Medium,0.9607504240451188,High Value,3.1780538303479458,16.564730749988968
340829,80EF053E0,1,1367.71,1,2022-09-01 17:15:00,2022-09-01 17:15:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,18.091530365252243,Low,0.2709351527870277,Normal,0.6931471805599453,7.221623969393497
17748,80C35A7C0,2,260711.51,1,2022-09-01 05:09:00,2022-09-01 17:08:00,0,0.0,260711.51,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,40.41597669210602,Low,0.7780619276899954,Normal,1.0986122886681096,12.471173584961315
2627,8025AE3B0,16,4995.94,2,2022-09-01 00:22:00,2022-09-09 08:57:00,0,0.0,1509.6999999999998,2,2.0,9,0.827687782067972,0.6908142672319261,0.5849921227205689,61.07628486174017,Low,0.4041315978502975,Normal,2.833213344056216,8.516581004067795
8074,80BA53800,1,130926.1,1,2022-09-01 00:24:00,2022-09-01 00:24:00,0,0.0,144726.21,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,34.96250495473834,Low,0.7242227851565094,Normal,0.6931471805599453,11.78239595873645
29069,80FEFC390,12,451188.96,8,2022-09-01 00:06:00,2022-09-10 00:21:00,0,0.0,10287238.0,8,1.0,10,0.7997581484067372,0.9771287266171562,0.3461264509586538,69.88692633184372,Medium,0.8183517471866141,Fan-Out,2.5649493574615367,13.019643727145365
13969,8053D1120,2,3114173.79,1,2022-09-01 00:01:00,2022-09-01 19:19:00,0,0.0,3114173.79,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,42.49192654311176,Low,0.9164585844237112,Normal,1.0986122886681096,14.951474760179764
55653,8147A2381,2,7.562848000000001,1,2022-09-01 19:23:00,2022-09-01 23:22:00,0,0.0,7.562848000000001,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,29.165048621828216,Low,0.0280000563381415,Normal,1.0986122886681096,2.147432845098233
1729,80901E0E0,35,127707.68,3,2022-09-01 01:09:00,2022-09-10 13:11:00,0,0.0,194124.17,3,3.0,10,0.9219163418839876,0.8483990913462602,0.7664633128034463,75.80658612995198,Medium,0.7221724792202802,Normal,3.58351893845611,11.75750701151958
336579,80D816CD0,2,5172.1,1,2022-09-02 21:10:00,2022-09-09 10:26:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,31.09911689963159,Low,0.4080450866098322,Normal,1.0986122886681096,8.551227400959142
340179,80E8B1A00,2,91.5,1,2022-09-02 22:51:00,2022-09-09 23:03:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.25822687772008,Low,0.0853190851490646,Normal,1.0986122886681096,4.52720864451838
211,807689FE0,30,195060.82,3,2022-09-01 00:14:00,2022-09-09 23:14:00,0,0.0,236.75,3,1.0,9,0.904272443204111,0.8483990913462602,0.3461264509586538,69.39167382630548,Medium,0.7560176177416856,Normal,3.4339872044851463,12.1810718129449
7478,8032ADF40,10,13225.42,2,2022-09-01 00:10:00,2022-09-09 06:26:00,0,0.0,5068.26,2,1.0,9,0.7855911178895733,0.6908142672319261,0.3461264509586538,57.55278682653285,Low,0.5063229503479886,Normal,2.3978952727983707,9.489971623363251
15231,801F27580,1,2377.34,1,2022-09-01 00:18:00,2022-09-01 00:18:00,0,0.0,2377.34,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,22.608621948937525,Low,0.3209674466145807,Normal,0.6931471805599453,7.774158044322291
334410,80C857590,1,79213.29,1,2022-09-01 00:06:00,2022-09-01 00:06:00,0,0.0,79213.29,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,28.03427169873581,Low,0.6826774299344667,Normal,0.6931471805599453,11.27991199082004
312775,8145DEE50,2,97.96,1,2022-09-02 04:44:00,2022-09-09 12:05:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.289253097088725,Low,0.0873874997736414,Normal,1.0986122886681096,4.594715728084233
39556,803B78C40,1,1615827.53,1,2022-09-01 00:08:00,2022-09-01 00:08:00,0,0.0,1615827.53,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,31.13146102909664,Low,0.8891567186251884,Normal,0.6931471805599453,14.295358404760092
39348,803937A60,1,21797.62,1,2022-09-01 00:11:00,2022-09-01 00:11:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,22.38538709333419,Low,0.5571922679924909,Normal,0.6931471805599453,9.989601944021183
127760,810E2B9D0,2,1251.46,2,2022-09-01 18:22:00,2022-09-04 16:28:00,0,0.0,7.44,2,1.0,3,0.4665613009281709,0.6908142672319261,0.3461264509586538,42.7346282386886,Low,0.2628486174016446,Normal,1.0986122886681096,7.132864896321307
331674,80B7EE140,2,455.48,1,2022-09-02 04:13:00,2022-09-09 23:36:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.54539244545764,Low,0.1711301229982354,Normal,1.0986122886681096,6.12354488746519
339245,80E5DE4C0,2,751.54,1,2022-09-02 21:16:00,2022-09-09 11:10:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,28.20958895289528,Low,0.2154098901607448,Normal,1.0986122886681096,6.623454151356472
320402,80874A250,1,6455.73,1,2022-09-01 12:52:00,2022-09-01 12:52:00,0,0.0,6455.73,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,24.28085368381023,Low,0.4324495622727611,Normal,0.6931471805599453,8.772878276667788
21387,8118F4960,11,6959.26,2,2022-09-01 00:27:00,2022-09-10 18:59:00,0,0.0,1615.66,2,1.0,10,0.7951032094631981,0.6908142672319261,0.3461264509586538,56.899571226501465,Low,0.4405803633407713,Normal,2.4849066497880004,8.847972108952574
3045,8023F6D60,64,2550333.96,6,2022-09-01 00:19:00,2022-09-09 19:59:00,0,0.0,6343.85,6,3.0,9,0.9736558826074097,0.9561608775872787,0.7664633128034463,83.11163100931792,High,0.9088468990883282,High Activity,4.174387269895637,14.751735265370796
225734,8096822C0,46,421757.4,3,2022-09-01 12:39:00,2022-09-10 08:17:00,0,0.0,104140.42,3,4.0,9,0.9498137823214936,0.8483990913462602,0.9065179205591964,80.2601363383025,High,0.8139271910003844,Normal,3.8501476017100575,12.952187917222322
135010,80D858AE0,34,158998.31,11,2022-09-01 00:09:00,2022-09-10 18:52:00,0,0.0,807108.0,11,1.0,10,0.919046114780915,0.993173024493007,0.3461264509586538,73.2880096338222,Medium,0.7400115493190127,Fan-Out,3.555348061489413,11.97665514157031
4726,808506D10,1,295517.95,1,2022-09-01 21:18:00,2022-09-01 21:18:00,0,0.0,295517.95,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,29.61181008412492,Low,0.7878466556270737,Normal,0.6931471805599453,12.59648824236774
142950,8105DDFA0,8,516146.06,3,2022-09-01 00:05:00,2022-09-09 13:30:00,0,0.0,13124830.090000002,3,4.0,9,0.7709804245078964,0.8483990913462602,0.9065179205591964,74.19771971372177,Medium,0.8270439175933956,Normal,2.19722457733622,13.154147003858917
127142,803D82450,2,3979.01,1,2022-09-01 00:16:00,2022-09-01 18:07:00,0,0.0,4136.389999999999,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,37.97196775043813,Low,0.3762623264835543,Normal,1.0986122886681096,8.289039610838142
4,803823550,1,303610.01,1,2022-09-01 15:40:00,2022-09-01 15:40:00,0,0.0,379356.23,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,35.946349992655925,Low,0.7898124543510148,Normal,0.6931471805599453,12.623502588668194
16788,8045C41F0,1,9.79,1,2022-09-01 13:22:00,2022-09-01 13:22:00,0,0.0,364.03,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,21.873394111456967,Low,0.0330865856872951,Normal,0.6931471805599453,2.378619779270043
14663,801CCCAC0,34,16357.27,2,2022-09-01 00:30:00,2022-09-10 21:58:00,0,0.0,95406.36,2,2.0,10,0.919046114780915,0.6908142672319261,0.5849921227205689,66.12990670001348,Low,0.5278702774049847,Normal,3.555348061489413,9.702488858843994
131380,80DD499E0,1,8291.68,1,2022-09-01 00:02:00,2022-09-01 00:02:00,0,0.0,1450682.98,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,30.986259529697243,Low,0.4591397568204363,Normal,0.6931471805599453,9.023128476946798
27140,802A93060,32,44008.75,3,2022-09-01 01:55:00,2022-09-10 00:41:00,0,0.0,783.3,3,1.0,9,0.913572260708774,0.8483990913462602,0.3461264509586538,67.81898454524054,Medium,0.6294720914931419,Normal,3.49650756146648,10.69216647926185
336183,813672860,2,318.42,1,2022-09-02 04:44:00,2022-09-09 09:47:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.126704480290705,Low,0.1432175919871066,Normal,1.0986122886681096,5.766506851228163
11687,809AFF6B0,2,264399.04,2,2022-09-01 00:22:00,2022-09-03 13:35:00,0,0.0,40641.08,2,2.0,3,0.4665613009281709,0.6908142672319261,0.5849921227205689,54.06286531763645,Low,0.7791987509029193,Normal,1.0986122886681096,12.485218538245586
141690,8103B3540,2,659.55,1,2022-09-01 00:15:00,2022-09-01 14:28:00,0,0.0,259181.87,1,3.0,1,0.4665613009281709,0.2889402191956121,0.7664633128034463,38.09945291640426,Low,0.2032901474650854,Normal,1.0986122886681096,6.493072821324363
212156,812C01EB0,5,698032.75,4,2022-09-01 00:19:00,2022-09-10 10:11:00,0,0.0,4187089.61,4,8.0,10,0.7475437576333152,0.9117784945241338,0.991186098965994,76.51271934148761,Medium,0.8457622651152216,Fan-In,1.791759469228055,13.456022733011098
16431,808484070,15,544598.79,2,2022-09-01 00:21:00,2022-09-09 10:08:00,0,0.0,600088.78,2,3.0,9,0.8150780987486896,0.6908142672319261,0.7664633128034463,69.75245926048142,Medium,0.8304946287618284,Normal,2.772588722239781,13.207806473617609
12,80DE18A50,2,177.76000000000002,1,2022-09-01 00:03:00,2022-09-01 23:54:00,0,0.0,177.76000000000002,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,30.390282475417457,Low,0.109682313244091,Normal,1.0986122886681096,5.186044124065251
213737,805434200,3,396703.58,2,2022-09-01 00:02:00,2022-09-09 06:14:00,0,0.0,133236.58000000002,2,2.0,9,0.6697196573836165,0.6908142672319261,0.5849921227205689,61.629837283374826,Low,0.8096273835561038,Normal,1.3862943611198906,12.890947151684074
18200,8036850E0,21,1473454.74,2,2022-09-01 00:19:00,2022-09-10 09:17:00,0,0.0,8589597.35,2,4.0,10,0.8559463902341856,0.6908142672319261,0.9065179205591964,74.09895190935998,Medium,0.8848468507984926,Normal,3.091042453358316,14.203121043382662
31429,802ACD7F0,2,275.68,1,2022-09-02 07:55:00,2022-09-09 21:56:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.98008446697076,Low,0.1334429244324435,Normal,1.0986122886681096,5.622861603732384
11,81484A2D0,4,4887.4400000000005,3,2022-09-01 00:03:00,2022-09-07 01:09:00,0,0.0,1173.05,3,1.0,7,0.7272791293342643,0.8483990913462602,0.3461264509586538,57.87823516747519,Low,0.4014384334777333,Normal,1.6094379124341005,8.494628513166813
318156,80699AAB0,1,74.77,1,2022-09-01 11:20:00,2022-09-01 11:20:00,0,0.0,74.77,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,18.99203016505064,Low,0.0798613276887881,Normal,0.6931471805599453,4.327702435943282
31149,80E3F0220,3,7498.219999999999,3,2022-09-01 02:15:00,2022-09-06 04:29:00,0,0.0,180583553.11,3,3.0,6,0.6697196573836165,0.8483990913462602,0.7664633128034463,62.87394944456629,Low,0.448455630695434,Normal,1.3862943611198906,8.922554294116027
23555,8124A2CB0,1,2838.51,1,2022-09-01 07:37:00,2022-09-01 07:37:00,0,0.0,2838.51,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,22.87284280250061,Low,0.3385821701854531,Normal,0.6931471805599453,7.951386781058073
215266,807D00480,2,14291.62,2,2022-09-01 23:59:00,2022-09-04 00:51:00,0,0.0,20.74,2,1.0,3,0.4665613009281709,0.6908142672319261,0.3461264509586538,46.50438934484777,Low,0.5141660244789225,Normal,1.0986122886681096,9.567498599114774
287,8060A05E0,39,5773329.58,4,2022-09-01 00:02:00,2022-09-10 01:40:00,0,0.0,4617173.4,4,4.0,10,0.9330441308735028,0.9117784945241338,0.9065179205591964,83.09342171714631,High,0.936309731005495,Normal,3.688879454113936,15.568759695525028
3701,80D1393B0,1,8317.89,1,2022-09-01 00:04:00,2022-09-01 00:04:00,0,0.0,8317.89,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,24.685582868375995,Low,0.4594315079104787,Normal,0.6931471805599453,9.026284111453348
321657,808F66280,2,1188.0,1,2022-09-02 03:45:00,2022-09-09 06:51:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,28.84951981794732,Low,0.2580719478308809,Normal,1.0986122886681096,7.080867896690782
225,813B56451,8,11.999646,2,2022-09-01 09:37:00,2022-09-09 04:28:00,0,0.0,149.622437,2,2.0,8,0.7709804245078964,0.6908142672319261,0.5849921227205689,53.602572640991234,Low,0.0382012841072114,Normal,2.19722457733622,2.564922126321542
35648,8026B95D0,1,5.56,1,2022-09-01 00:02:00,2022-09-01 00:02:00,0,0.0,5.56,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,18.146097879472595,Low,0.0234658419835854,Normal,0.6931471805599453,1.8809906029559975
28629,80FC1DB60,1,1791.43,1,2022-09-01 00:07:00,2022-09-01 00:07:00,0,0.0,1791.43,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,22.21724792202801,Low,0.2948758448206133,Normal,0.6931471805599453,7.491327520107337
24424,80D05B520,2,9664.03,1,2022-09-01 00:01:00,2022-09-01 00:24:00,0,0.0,9865.13,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,39.45054215400836,Low,0.4748339533882362,Normal,1.0986122886681096,9.17626949562106
12513,813329170,2,15.8,1,2022-09-01 00:05:00,2022-09-01 01:29:00,0,0.0,250.58,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,33.0261529701267,Low,0.046541341129459,Normal,1.0986122886681096,2.8213788864092133
10,80D5A1B60,16,234900.35,2,2022-09-01 00:19:00,2022-09-09 22:12:00,0,0.0,678749.63,2,3.0,9,0.827687782067972,0.6908142672319261,0.7664633128034463,69.28969172976204,Medium,0.7702208656355446,Normal,2.833213344056216,12.366920917756929
144200,810BE5C60,2,970262.45,1,2022-09-01 00:21:00,2022-09-01 07:08:00,0,0.0,970262.45,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,41.706613091776845,Low,0.864104354334717,Normal,1.0986122886681096,13.785322911541666
349606,81225A6B0,1,602031.98,1,2022-09-01 00:21:00,2022-09-01 00:21:00,0,0.0,602031.98,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,30.34847152609965,Low,0.8369574184253892,Normal,0.6931471805599453,13.308067506843525
225215,8092C32C0,1,8.34,1,2022-09-01 20:27:00,2022-09-01 20:27:00,0,0.0,8.34,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,18.24065541379359,Low,0.0297696776049851,Normal,0.6931471805599453,2.234306252240751
254355,81455E921,2,8.492212,1,2022-09-01 20:33:00,2022-09-01 21:18:00,0,0.0,10.818467000000002,1,3.0,1,0.4665613009281709,0.2889402191956121,0.7664633128034463,35.50194265984439,Low,0.0301227970277606,Normal,1.0986122886681096,2.2504716729216594
239692,80EB071E0,3,68539.71,2,2022-09-01 05:00:00,2022-09-01 11:56:00,0,0.0,70179.92,2,3.0,1,0.6697196573836165,0.6908142672319261,0.7664633128034463,62.26327920176902,Low,0.6703856546995064,Normal,1.3862943611198906,11.135183154289448
31491,800FADC40,2,619.18,1,2022-09-02 10:22:00,2022-09-09 21:56:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.942183988297764,Low,0.1975828925209105,Normal,1.0986122886681096,6.430009758484337
39716,811E7EF10,1,315629.59,1,2022-09-01 21:41:00,2022-09-01 21:41:00,0,0.0,315629.59,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,29.68312813506667,Low,0.7926011923565238,Normal,0.6931471805599453,12.662327789746014
15,80A546410,2,26267.79,2,2022-09-01 20:09:00,2022-09-05 05:44:00,0,0.0,35394.57,2,6.0,4,0.4665613009281709,0.6908142672319261,0.9807011684128136,56.96097980076418,Low,0.5766973374191899,Fan-In,1.0986122886681096,10.176136821474133
118,80EB689B0,73,266912.58,5,2022-09-01 00:51:00,2022-09-09 14:20:00,0,0.0,13374.98,5,4.0,9,0.9808339654606952,0.9401326763232924,0.9065179205591964,83.1291511652941,High,0.7799251105133008,High Activity,4.304065093204169,12.494680214577828
112354,80497B690,6,24496.65,2,2022-09-01 02:46:00,2022-09-09 22:59:00,0,0.0,30886.300000000003,2,1.0,9,0.7582741615174275,0.6908142672319261,0.3461264509586538,57.545015181117066,Low,0.5695444055219427,Normal,1.9459101490553128,10.106332473565011
33928,80A04DCC0,1,2066.79,1,2022-09-01 19:19:00,2022-09-01 19:19:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,18.641370505775665,Low,0.3075911621552558,Normal,0.6931471805599453,7.634235683083253
117143,8070B20E0,1,729496.99,1,2022-09-01 17:15:00,2022-09-01 17:15:00,0,0.0,729497.12,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,34.10373059100723,Low,0.8484423509906459,Normal,0.6931471805599453,13.500111891629324
38634,80E378D50,1,1028.84,1,2022-09-01 00:28:00,2022-09-01 00:28:00,0,0.0,1028.84,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,21.466386250274144,Low,0.2448184000370222,Normal,0.6931471805599453,6.937158729351379
40653,80F833730,1,4301.11,1,2022-09-01 00:13:00,2022-09-01 00:13:00,0,0.0,1873376.09,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,29.887952490850083,Low,0.3859192875639589,Normal,0.6931471805599453,8.366860879003339
1299,8009EA560,77,834351.24,7,2022-09-01 00:03:00,2022-09-10 10:12:00,0,0.0,16257432.71,7,3.0,10,0.9832826625405684,0.9677192509441668,0.7664633128034463,82.9442463666929,High,0.8559614808078084,High Activity,4.356708826689592,13.63441094229608
10,800480330,14,87079.67,4,2022-09-01 00:07:00,2022-09-10 12:03:00,0,0.0,74587.09999999999,4,2.0,10,0.8059322050949801,0.9117784945241338,0.5849921227205689,70.13499021124791,Medium,0.6905345886007819,Normal,2.70805020110221,11.3745902093933
37908,808D2C190,2,1005.08,1,2022-09-02 02:27:00,2022-09-09 07:54:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,28.619041487005006,Low,0.2427067257680599,Normal,1.0986122886681096,6.913816870360733
11,80092C2F0,51,128879.56,6,2022-09-01 07:19:00,2022-09-10 16:22:00,0,0.0,108514.87,6,4.0,10,0.9575824096225546,0.9561608775872787,0.9065179205591964,81.86117074682242,High,0.7229330441308734,High Activity,3.951243718581428,11.766641362968668
2952,802E607A0,10,1117.34,9,2022-09-01 00:25:00,2022-09-10 00:01:00,0,0.0,1792.0,9,1.0,9,0.7855911178895733,0.984577433757412,0.3461264509586538,61.08842774331538,Low,0.2524270672576806,Fan-Out,2.3978952727983707,7.019600721971767
114590,805783FB0,22,95329877.32,2,2022-09-01 00:00:00,2022-09-10 03:22:00,0,0.0,94531986.96,2,5.0,10,0.8677089893541033,0.6908142672319261,0.9618067641987208,76.84417373073185,Medium,0.985126730637285,Fan-In,3.1354942159291497,18.37285383806068
513,8026A49A0,2,452.74,1,2022-09-01 00:15:00,2022-09-01 13:56:00,0,0.0,1016.1,1,3.0,1,0.4665613009281709,0.2889402191956121,0.7664633128034463,37.608918730218775,Low,0.170587868386053,Normal,1.0986122886681096,6.117524346768715
218472,80F817AA0,16,608160.05,2,2022-09-01 00:23:00,2022-09-09 00:34:00,0,0.0,586179.52,2,3.0,9,0.827687782067972,0.6908142672319261,0.7664633128034463,70.29958309775272,Medium,0.8375469568349232,Normal,2.833213344056216,13.318195010740922
250188,8127C4D20,3,50652.08,2,2022-09-01 00:04:00,2022-09-01 20:15:00,0,0.0,45857.08,2,1.0,1,0.6697196573836165,0.6908142672319261,0.3461264509586538,55.54972444612565,Low,0.6431521995014075,Normal,1.3862943611198906,10.83275531730481
29814,80B9E55C0,17,12047.19,3,2022-09-01 00:25:00,2022-09-09 17:58:00,0,0.0,76764.75,3,4.0,9,0.8363336747156432,0.8483990913462602,0.9065179205591964,71.53745782184671,Medium,0.4972022076503172,Normal,2.8903717578961645,9.39666972016765
33872,80CBF34A0,2,41156.38,1,2022-09-01 00:09:00,2022-09-01 17:03:00,0,0.0,512255.42,1,3.0,1,0.4665613009281709,0.2889402191956121,0.7664633128034463,44.39192030567466,Low,0.6227879734164455,Normal,1.0986122886681096,10.62515853388894
25847,80970A1E0,21,126874.62,2,2022-09-01 04:31:00,2022-09-10 07:22:00,0,0.0,494601.81,2,4.0,10,0.8559463902341856,0.6908142672319261,0.9065179205591964,71.65050633904696,Medium,0.721617146110958,Normal,3.091042453358316,11.750962515465757
312349,807A055D0,2,428.08,1,2022-09-02 23:40:00,2022-09-09 03:03:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.467887259330503,Low,0.1659631105897597,Normal,1.0986122886681096,6.061643381729229
241686,810DF3990,2,305589.46,1,2022-09-01 13:33:00,2022-09-01 20:16:00,0,0.0,358684.06,1,4.0,1,0.4665613009281709,0.2889402191956121,0.9065179205591964,49.00547083595742,Low,0.7903034010128793,Normal,1.0986122886681096,12.630001118509746
15768,807F8C590,1,8.08,1,2022-09-01 16:26:00,2022-09-01 16:26:00,0,0.0,11771.77,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,21.81464650834308,Low,0.0291700788130358,Normal,0.6931471805599453,2.206074192613202
